,State Abbv,State,Year,variable,value
622,LA,Louisiana,2007,F09787,-0.0
623,LA,Louisiana,2008,F09787,-0.0
624,LA,Louisiana,2009,F09787,-0.0
625,LA,Louisiana,2010,F09787,-0.0
626,LA,Louisiana,2011,F09787,-0.021327866037581092
627,LA,Louisiana,2012,F09787,0.0
628,LA,Louisiana,2013,F09787,0.0
629,LA,Louisiana,2014,F09787,-0.0
630,MA,Massachusetts,2006,F09787,-0.0
631,MA,Massachusetts,2007,F09787,-0.0
632,MA,Massachusetts,2008,F09787,-0.0
633,MA,Massachusetts,2009,F09787,-0.0
634,MA,Massachusetts,2010,F09787,-0.0
635,MA,Massachusetts,2011,F09787,-0.0
636,MA,Massachusetts,2012,F09787,-0.0
637,MA,Massachusetts,2013,F09787,-0.01174055993133679
638,MA,Massachusetts,2014,F09787,-0.0
639,MD,Maryland,2006,F09787,-0.0
640,MD,Maryland,2007,F09787,-0.0
641,MD,Maryland,2008,F09787,-0.0
642,MD,Maryland,2009,F09787,-0.0
643,MD,Maryland,2010,F09787,0.0
644,MD,Maryland,2011,F09787,0.0
645,MD,Maryland,2012,F09787,-0.0
646,MD,Maryland,2013,F09787,-0.0
647,MD,Maryland,2014,F09787,-0.0
648,ME,Maine,2006,F09787,0.0
649,ME,Maine,2007,F09787,0.0
650,ME,Maine,2008,F09787,-0.0
651,ME,Maine,2009,F09787,-0.0
652,ME,Maine,2010,F09787,-0.0
653,ME,Maine,2011,F09787,-0.0
654,ME,Maine,2012,F09787,-0.0
655,ME,Maine,2013,F09787,0.0
656,ME,Maine,2014,F09787,-0.0
657,MI,Michigan,2006,F09787,0.0
658,MI,Michigan,2007,F09787,0.0
659,MI,Michigan,2008,F09787,0.0
660,MI,Michigan,2009,F09787,0.0
661,MI,Michigan,2010,F09787,0.08339164616369203
662,MI,Michigan,2011,F09787,0.0
663,MI,Michigan,2012,F09787,0.0
664,MI,Michigan,2013,F09787,0.0
665,MI,Michigan,2014,F09787,0.0
666,MN,Minnesota,2006,F09787,0.11839559358773362
667,MN,Minnesota,2007,F09787,0.10755473785621397
668,MN,Minnesota,2008,F09787,0.09498401816462057
669,MN,Minnesota,2009,F09787,0.039793939084113425
670,MN,Minnesota,2010,F09787,0.0
671,MN,Minnesota,2011,F09787,0.0
672,MN,Minnesota,2012,F09787,0.0
673,MN,Minnesota,2013,F09787,0.0
674,MN,Minnesota,2014,F09787,0.0
675,MO,Missouri,2006,F09787,0.0
676,MO,Missouri,2007,F09787,0.0
677,MO,Missouri,2008,F09787,-0.0
678,MO,Missouri,2009,F09787,-0.0
679,MO,Missouri,2010,F09787,0.0
680,MO,Missouri,2011,F09787,0.0
681,MO,Missouri,2012,F09787,0.0
682,MO,Missouri,2013,F09787,0.0
683,MO,Missouri,2014,F09787,-0.0
684,MS,Mississippi,2006,F09787,-0.03528732926799648
685,MS,Mississippi,2007,F09787,-0.0313748284509024
686,MS,Mississippi,2008,F09787,-0.0
687,MS,Mississippi,2009,F09787,-0.0
688,MS,Mississippi,2010,F09787,-0.0
689,MS,Mississippi,2011,F09787,0.0
690,MS,Mississippi,2012,F09787,0.04460416698902419
691,MS,Mississippi,2013,F09787,0.08432981431554852
692,MS,Mississippi,2014,F09787,0.03964629212985016
693,MT,Montana,2006,F09787,0.0
694,MT,Montana,2007,F09787,0.07889525771022265
695,MT,Montana,2008,F09787,0.0
696,MT,Montana,2009,F09787,0.0
697,MT,Montana,2010,F09787,0.0
698,MT,Montana,2011,F09787,0.0
699,MT,Montana,2012,F09787,0.0
700,MT,Montana,2013,F09787,0.006310013010715648
701,MT,Montana,2014,F09787,0.0
702,NC,North Carolina,2006,F09787,0.0
703,NC,North Carolina,2007,F09787,0.0
704,NC,North Carolina,2008,F09787,0.0
705,NC,North Carolina,2009,F09787,-0.0
706,NC,North Carolina,2010,F09787,-0.0
707,NC,North Carolina,2011,F09787,0.0
708,NC,North Carolina,2012,F09787,-0.028550058105085315
709,NC,North Carolina,2013,F09787,0.0
710,NC,North Carolina,2014,F09787,0.0
711,ND,North Dakota,2006,F09787,-0.069411373077653
712,ND,North Dakota,2007,F09787,-0.0
713,ND,North Dakota,2008,F09787,-0.2125202601288189
714,ND,North Dakota,2009,F09787,-0.0
715,ND,North Dakota,2010,F09787,-0.04885652533718603
716,ND,North Dakota,2011,F09787,-0.0
717,ND,North Dakota,2012,F09787,-0.0
718,ND,North Dakota,2013,F09787,-0.0
719,ND,North Dakota,2014,F09787,-0.0
720,NE,Nebraska,2006,F09787,0.036704759650458545
721,NE,Nebraska,2007,F09787,0.0
722,NE,Nebraska,2008,F09787,0.0
723,NE,Nebraska,2009,F09787,0.0
724,NE,Nebraska,2010,F09787,0.0
725,NE,Nebraska,2011,F09787,0.0
726,NE,Nebraska,2012,F09787,0.0
727,NE,Nebraska,2013,F09787,0.0
728,NE,Nebraska,2014,F09787,0.0
729,NH,New Hampshire,2006,F09787,0.0
730,NH,New Hampshire,2007,F09787,0.0
731,NH,New Hampshire,2008,F09787,0.24516568927585994
732,NH,New Hampshire,2009,F09787,0.0
733,NH,New Hampshire,2010,F09787,0.0
734,NH,New Hampshire,2011,F09787,0.0
735,NH,New Hampshire,2012,F09787,0.07553723741349631
736,NH,New Hampshire,2013,F09787,0.05274030337826234
737,NH,New Hampshire,2014,F09787,0.1241173953319092
738,NJ,New Jersey,2006,F09787,-0.0
739,NJ,New Jersey,2007,F09787,-0.0
740,NJ,New Jersey,2008,F09787,-0.0
741,NJ,New Jersey,2009,F09787,-0.0
742,NJ,New Jersey,2010,F09787,0.0
743,NJ,New Jersey,2011,F09787,-0.0
744,NJ,New Jersey,2012,F09787,-0.0
745,NJ,New Jersey,2013,F09787,-0.0009696159562758654
746,NJ,New Jersey,2014,F09787,-5.843287923333935e-05
747,NM,New Mexico,2006,F09787,0.0
748,NM,New Mexico,2007,F09787,-0.0
749,NM,New Mexico,2008,F09787,-0.0
750,NM,New Mexico,2009,F09787,0.010938462697726505
751,NM,New Mexico,2010,F09787,0.0
752,NM,New Mexico,2011,F09787,0.0
753,NM,New Mexico,2012,F09787,0.05761914039493753
754,NM,New Mexico,2013,F09787,0.0
755,NM,New Mexico,2014,F09787,0.0
756,NV,Nevada,2006,F09787,0.15012599162186585
757,NV,Nevada,2007,F09787,0.0
758,NV,Nevada,2008,F09787,0.0
759,NV,Nevada,2009,F09787,0.06734602056714821
760,NV,Nevada,2010,F09787,0.0
761,NV,Nevada,2011,F09787,0.0
762,NV,Nevada,2012,F09787,0.0
763,NV,Nevada,2013,F09787,0.15173470282784887
764,NV,Nevada,2014,F09787,0.02704879363171107
765,NY,New York,2006,F09787,0.0
766,NY,New York,2007,F09787,0.0
767,NY,New York,2008,F09787,0.0
768,NY,New York,2009,F09787,0.03451205820971298
769,NY,New York,2010,F09787,0.025766301507399246
770,NY,New York,2011,F09787,-0.0
771,NY,New York,2012,F09787,-0.0
772,NY,New York,2013,F09787,-0.0
773,NY,New York,2014,F09787,-0.0
774,OH,Ohio,2006,F09787,0.0
775,OH,Ohio,2007,F09787,0.0
776,OH,Ohio,2008,F09787,0.0
777,OH,Ohio,2009,F09787,0.0
778,OH,Ohio,2010,F09787,0.0
779,OH,Ohio,2011,F09787,0.0
780,OH,Ohio,2012,F09787,0.0
781,OH,Ohio,2013,F09787,0.0
782,OH,Ohio,2014,F09787,0.0
783,OK,Oklahoma,2006,F09787,-0.04530586590763499
784,OK,Oklahoma,2007,F09787,-0.0
785,OK,Oklahoma,2008,F09787,-0.0
786,OK,Oklahoma,2009,F09787,0.0
787,OK,Oklahoma,2010,F09787,0.0
788,OK,Oklahoma,2011,F09787,0.0
789,OK,Oklahoma,2012,F09787,0.0006809031795695317
790,OK,Oklahoma,2013,F09787,-0.0
791,OK,Oklahoma,2014,F09787,0.0
792,OR,Oregon,2006,F09787,0.0
793,OR,Oregon,2007,F09787,0.0
794,OR,Oregon,2008,F09787,0.0
795,OR,Oregon,2009,F09787,0.0
796,OR,Oregon,2010,F09787,-0.0
797,OR,Oregon,2011,F09787,-0.0
798,OR,Oregon,2012,F09787,-0.023946920838765366
799,OR,Oregon,2013,F09787,0.022486063023751317
800,OR,Oregon,2014,F09787,0.002806554845783539
801,PA,Pennsylvania,2006,F09787,0.0
802,PA,Pennsylvania,2007,F09787,0.0
803,PA,Pennsylvania,2008,F09787,0.0
804,PA,Pennsylvania,2009,F09787,0.0049834846791934504
805,PA,Pennsylvania,2010,F09787,0.0
806,PA,Pennsylvania,2011,F09787,0.0
807,PA,Pennsylvania,2012,F09787,0.06811056316661739
808,PA,Pennsylvania,2013,F09787,0.0645033261645522
809,PA,Pennsylvania,2014,F09787,0.04570063444436132
810,RI,Rhode Island,2006,F09787,-0.0
811,RI,Rhode Island,2007,F09787,-0.0
812,RI,Rhode Island,2008,F09787,-0.0
813,RI,Rhode Island,2009,F09787,-0.0
814,RI,Rhode Island,2010,F09787,-0.0
815,RI,Rhode Island,2011,F09787,-0.0
816,RI,Rhode Island,2012,F09787,-0.0
817,RI,Rhode Island,2013,F09787,-0.0
818,RI,Rhode Island,2014,F09787,-0.0
819,SC,South Carolina,2006,F09787,0.011667036457934161
820,SC,South Carolina,2007,F09787,0.01161993936814098
821,SC,South Carolina,2008,F09787,0.0
822,SC,South Carolina,2009,F09787,0.0016424157662934934
823,SC,South Carolina,2010,F09787,0.005255392932608478
824,SC,South Carolina,2011,F09787,0.0
825,SC,South Carolina,2012,F09787,0.00026124807586666153
826,SC,South Carolina,2013,F09787,0.014293671874453502
827,SC,South Carolina,2014,F09787,0.019748396338956423
828,SD,South Dakota,2006,F09787,0.0
829,SD,South Dakota,2007,F09787,-0.0
830,SD,South Dakota,2008,F09787,0.0
831,SD,South Dakota,2009,F09787,0.0
832,SD,South Dakota,2010,F09787,-0.0
833,SD,South Dakota,2011,F09787,0.0
834,SD,South Dakota,2012,F09787,-0.0
835,SD,South Dakota,2013,F09787,-0.0
836,SD,South Dakota,2014,F09787,0.0
837,TN,Tennessee,2006,F09787,-0.0
838,TN,Tennessee,2007,F09787,-0.0
839,TN,Tennessee,2008,F09787,-0.0
840,TN,Tennessee,2009,F09787,-0.0
841,TN,Tennessee,2010,F09787,-0.0
842,TN,Tennessee,2011,F09787,-0.07156155913383727
843,TN,Tennessee,2012,F09787,-0.08317171444002448
844,TN,Tennessee,2013,F09787,-0.00823973504241119
845,TN,Tennessee,2014,F09787,-0.0
846,TX,Texas,2006,F09787,-0.01988208096351813
847,TX,Texas,2007,F09787,-0.0
848,TX,Texas,2008,F09787,-0.04769195799182688
849,TX,Texas,2009,F09787,-0.0
850,TX,Texas,2010,F09787,0.0
851,TX,Texas,2011,F09787,0.0
852,TX,Texas,2012,F09787,0.0
853,TX,Texas,2013,F09787,0.0
854,TX,Texas,2014,F09787,0.0
855,UT,Utah,2006,F09787,0.0
856,UT,Utah,2007,F09787,0.0
857,UT,Utah,2008,F09787,-0.0
858,UT,Utah,2009,F09787,-0.0
859,UT,Utah,2010,F09787,-0.10248923091553935
860,UT,Utah,2011,F09787,-0.0
861,UT,Utah,2012,F09787,-0.0
862,UT,Utah,2013,F09787,-0.0
863,UT,Utah,2014,F09787,0.0
864,VA,Virginia,2006,F09787,-0.031560514805918524
865,VA,Virginia,2007,F09787,-0.0031946754134018697
866,VA,Virginia,2008,F09787,0.0
867,VA,Virginia,2009,F09787,0.0
868,VA,Virginia,2010,F09787,0.0
869,VA,Virginia,2011,F09787,0.0
870,VA,Virginia,2012,F09787,0.0
871,VA,Virginia,2013,F09787,0.0
872,VA,Virginia,2014,F09787,0.0
873,VT,Vermont,2006,F09787,0.0
874,VT,Vermont,2007,F09787,0.0
875,VT,Vermont,2008,F09787,0.0
876,VT,Vermont,2009,F09787,0.0
877,VT,Vermont,2010,F09787,0.07011079072412593
878,VT,Vermont,2011,F09787,0.025464727260485306
879,VT,Vermont,2012,F09787,0.0
880,VT,Vermont,2013,F09787,0.0
881,VT,Vermont,2014,F09787,0.004225551344395587
882,WA,Washington,2006,F09787,0.0
883,WA,Washington,2007,F09787,0.0
884,WA,Washington,2008,F09787,0.0
885,WA,Washington,2009,F09787,-0.0
886,WA,Washington,2010,F09787,-0.0
887,WA,Washington,2011,F09787,-0.0
888,WA,Washington,2012,F09787,-0.0
889,WA,Washington,2013,F09787,0.0
890,WA,Washington,2014,F09787,0.0
891,WI,Wisconsin,2006,F09787,0.0
892,WI,Wisconsin,2007,F09787,0.0
893,WI,Wisconsin,2008,F09787,0.0
894,WI,Wisconsin,2009,F09787,-0.0
895,WI,Wisconsin,2010,F09787,-0.09443330414032622
896,WI,Wisconsin,2011,F09787,-0.0761764031401992
897,WI,Wisconsin,2012,F09787,-0.0
898,WI,Wisconsin,2013,F09787,-0.0
899,WI,Wisconsin,2014,F09787,-0.09606224568219075
900,WV,West Virginia,2006,F09787,-0.0
901,WV,West Virginia,2007,F09787,-0.0
902,WV,West Virginia,2008,F09787,-0.0
903,WV,West Virginia,2009,F09787,-0.0
904,WV,West Virginia,2010,F09787,-0.0
905,WV,West Virginia,2011,F09787,-0.0
906,WV,West Virginia,2012,F09787,0.005571790452667447
907,WV,West Virginia,2013,F09787,0.0
908,WV,West Virginia,2014,F09787,0.0
909,WY,Wyoming,2006,F09787,0.0
910,WY,Wyoming,2007,F09787,0.0
911,WY,Wyoming,2008,F09787,0.0
912,WY,Wyoming,2009,F09787,0.0
913,WY,Wyoming,2010,F09787,0.0
914,WY,Wyoming,2011,F09787,0.0
915,WY,Wyoming,2012,F09787,0.0
916,WY,Wyoming,2013,F09787,0.0
917,WY,Wyoming,2014,F09787,-0.0
918,AK,Alaska,2006,F14642,-0.0
919,AK,Alaska,2007,F14642,0.0
920,AK,Alaska,2008,F14642,0.0
921,AK,Alaska,2009,F14642,0.0
922,AK,Alaska,2010,F14642,0.0
923,AK,Alaska,2011,F14642,0.0
924,AK,Alaska,2012,F14642,0.0
925,AK,Alaska,2013,F14642,-0.0
926,AK,Alaska,2014,F14642,0.0
927,AL,Alabama,2006,F14642,-0.0
928,AL,Alabama,2007,F14642,0.0
929,AL,Alabama,2008,F14642,-0.0
930,AL,Alabama,2009,F14642,-0.0
931,AL,Alabama,2010,F14642,-0.0
932,AL,Alabama,2011,F14642,-0.0
933,AL,Alabama,2012,F14642,-0.0
934,AL,Alabama,2013,F14642,-0.0
935,AL,Alabama,2014,F14642,-0.0
936,AR,Arkansas,2006,F14642,-0.0
937,AR,Arkansas,2007,F14642,-0.0
938,AR,Arkansas,2008,F14642,-0.0
939,AR,Arkansas,2009,F14642,-0.0
940,AR,Arkansas,2010,F14642,-0.0
941,AR,Arkansas,2011,F14642,-0.0
942,AR,Arkansas,2012,F14642,-0.0
943,AR,Arkansas,2013,F14642,-0.0
944,AR,Arkansas,2014,F14642,-0.0
945,AZ,Arizona,2006,F14642,0.0
946,AZ,Arizona,2007,F14642,0.0
947,AZ,Arizona,2008,F14642,-0.0
948,AZ,Arizona,2009,F14642,0.0
949,AZ,Arizona,2010,F14642,0.0
950,AZ,Arizona,2011,F14642,0.0
951,AZ,Arizona,2012,F14642,0.0
952,AZ,Arizona,2013,F14642,0.0
953,AZ,Arizona,2014,F14642,0.0
954,CA,California,2006,F14642,-0.0
955,CA,California,2007,F14642,-0.0
956,CA,California,2008,F14642,-0.0
957,CA,California,2009,F14642,-0.0
958,CA,California,2010,F14642,-0.0
959,CA,California,2011,F14642,-0.0007041520609256288
960,CA,California,2012,F14642,-0.0
961,CA,California,2013,F14642,-0.0
962,CA,California,2014,F14642,-0.0
963,CO,Colorado,2006,F14642,-0.0
964,CO,Colorado,2007,F14642,-0.0
965,CO,Colorado,2008,F14642,-0.0
966,CO,Colorado,2009,F14642,-0.0
967,CO,Colorado,2010,F14642,-0.0
968,CO,Colorado,2011,F14642,-0.0
969,CO,Colorado,2012,F14642,-0.0
970,CO,Colorado,2013,F14642,-0.0
971,CO,Colorado,2014,F14642,-0.0
972,CT,Connecticut,2006,F14642,-0.0
973,CT,Connecticut,2007,F14642,-0.0
974,CT,Connecticut,2008,F14642,0.0
975,CT,Connecticut,2009,F14642,-0.0
976,CT,Connecticut,2010,F14642,-0.0
977,CT,Connecticut,2011,F14642,-0.0
978,CT,Connecticut,2012,F14642,-0.0
979,CT,Connecticut,2013,F14642,-0.0
980,CT,Connecticut,2014,F14642,-0.0
981,DC,Washington D.C.,2006,F14642,0.0
982,DC,Washington D.C.,2007,F14642,0.0
983,DC,Washington D.C.,2008,F14642,0.0
984,DC,Washington D.C.,2009,F14642,0.0
985,DC,Washington D.C.,2010,F14642,0.0
986,DC,Washington D.C.,2011,F14642,0.0
987,DC,Washington D.C.,2012,F14642,0.0
988,DC,Washington D.C.,2013,F14642,0.0
989,DC,Washington D.C.,2014,F14642,0.0
990,DE,Delaware,2006,F14642,-0.0
991,DE,Delaware,2007,F14642,-0.0
992,DE,Delaware,2008,F14642,-0.0
993,DE,Delaware,2009,F14642,-0.0
994,DE,Delaware,2010,F14642,-0.0
995,DE,Delaware,2011,F14642,-0.0
996,DE,Delaware,2012,F14642,-0.0
997,DE,Delaware,2013,F14642,-0.0
998,DE,Delaware,2014,F14642,-0.0
999,FL,Florida,2006,F14642,-0.0
1000,FL,Florida,2007,F14642,0.0
1001,FL,Florida,2008,F14642,-0.0
1002,FL,Florida,2009,F14642,0.0
1003,FL,Florida,2010,F14642,-0.0
1004,FL,Florida,2011,F14642,-0.0
1005,FL,Florida,2012,F14642,-0.0
1006,FL,Florida,2013,F14642,-0.0
1007,FL,Florida,2014,F14642,-0.0
1008,GA,Georgia,2006,F14642,-0.0
1009,GA,Georgia,2007,F14642,-0.0
1010,GA,Georgia,2008,F14642,-0.012945073451790716
1011,GA,Georgia,2009,F14642,-0.07564604654511166
1012,GA,Georgia,2010,F14642,-0.0
1013,GA,Georgia,2011,F14642,-0.0
1014,GA,Georgia,2012,F14642,-0.0
1015,GA,Georgia,2013,F14642,-0.0
1016,GA,Georgia,2014,F14642,-0.0
1017,HI,Hawaii,2006,F14642,-0.0
1018,HI,Hawaii,2007,F14642,-0.09533334022883588
1019,HI,Hawaii,2008,F14642,-0.2946810294702755
1020,HI,Hawaii,2009,F14642,-0.0
1021,HI,Hawaii,2010,F14642,-0.10487527852557073
1022,HI,Hawaii,2011,F14642,-0.0
1023,HI,Hawaii,2012,F14642,-0.0
1024,HI,Hawaii,2013,F14642,-0.0
1025,HI,Hawaii,2014,F14642,-0.0
1026,IA,Iowa,2006,F14642,-0.0
1027,IA,Iowa,2007,F14642,-0.0
1028,IA,Iowa,2008,F14642,-0.0
1029,IA,Iowa,2009,F14642,-0.0
1030,IA,Iowa,2010,F14642,-0.0
1031,IA,Iowa,2011,F14642,-0.0
1032,IA,Iowa,2012,F14642,-0.0
1033,IA,Iowa,2013,F14642,-0.0
1034,IA,Iowa,2014,F14642,-0.0
1035,ID,Idaho,2006,F14642,-0.0
1036,ID,Idaho,2007,F14642,-0.0
1037,ID,Idaho,2008,F14642,-0.0
1038,ID,Idaho,2009,F14642,-0.0
1039,ID,Idaho,2010,F14642,-0.0
1040,ID,Idaho,2011,F14642,0.0
1041,ID,Idaho,2012,F14642,0.0
1042,ID,Idaho,2013,F14642,0.0
1043,ID,Idaho,2014,F14642,0.0
1044,IL,Illinois,2006,F14642,-0.0
1045,IL,Illinois,2007,F14642,-0.0
1046,IL,Illinois,2008,F14642,-0.0
1047,IL,Illinois,2009,F14642,-0.0
1048,IL,Illinois,2010,F14642,-0.0
1049,IL,Illinois,2011,F14642,-0.0
1050,IL,Illinois,2012,F14642,-0.0
1051,IL,Illinois,2013,F14642,-0.0
1052,IL,Illinois,2014,F14642,-0.0
1053,IN,Indiana,2006,F14642,-0.0
1054,IN,Indiana,2007,F14642,-0.0
1055,IN,Indiana,2008,F14642,-0.0
1056,IN,Indiana,2009,F14642,-0.0
1057,IN,Indiana,2010,F14642,-0.0
1058,IN,Indiana,2011,F14642,-0.0
1059,IN,Indiana,2012,F14642,-0.0
1060,IN,Indiana,2013,F14642,-0.0
1061,IN,Indiana,2014,F14642,-0.0
1062,KS,Kansas,2006,F14642,0.0
1063,KS,Kansas,2007,F14642,0.0
1064,KS,Kansas,2008,F14642,0.0
1065,KS,Kansas,2009,F14642,0.0
1066,KS,Kansas,2010,F14642,-0.0
1067,KS,Kansas,2011,F14642,0.0
1068,KS,Kansas,2012,F14642,0.0
1069,KS,Kansas,2013,F14642,0.0
1070,KS,Kansas,2014,F14642,0.0
1071,KY,Kentucky,2006,F14642,-0.0
1072,KY,Kentucky,2007,F14642,-0.0
1073,KY,Kentucky,2008,F14642,0.0
1074,KY,Kentucky,2009,F14642,-0.0
1075,KY,Kentucky,2010,F14642,-0.0
1076,KY,Kentucky,2011,F14642,-0.0
1077,KY,Kentucky,2012,F14642,-0.0
1078,KY,Kentucky,2013,F14642,-0.0
1079,KY,Kentucky,2014,F14642,-0.0
1080,LA,Louisiana,2006,F14642,0.0
1081,LA,Louisiana,2007,F14642,0.0
1082,LA,Louisiana,2008,F14642,-0.0
1083,LA,Louisiana,2009,F14642,0.0
1084,LA,Louisiana,2010,F14642,0.0
1085,LA,Louisiana,2011,F14642,-0.0
1086,LA,Louisiana,2012,F14642,-0.0
1087,LA,Louisiana,2013,F14642,-0.0
1088,LA,Louisiana,2014,F14642,-0.0
1089,MA,Massachusetts,2006,F14642,-0.0
1090,MA,Massachusetts,2007,F14642,-0.0
1091,MA,Massachusetts,2008,F14642,-0.0
1092,MA,Massachusetts,2009,F14642,-0.0
1093,MA,Massachusetts,2010,F14642,-0.0
1094,MA,Massachusetts,2011,F14642,-0.0
1095,MA,Massachusetts,2012,F14642,-0.0
1096,MA,Massachusetts,2013,F14642,-0.0
1097,MA,Massachusetts,2014,F14642,-0.0
1098,MD,Maryland,2006,F14642,-0.0
1099,MD,Maryland,2007,F14642,-0.0
1100,MD,Maryland,2008,F14642,-0.0
1101,MD,Maryland,2009,F14642,-0.0
1102,MD,Maryland,2010,F14642,-0.0
1103,MD,Maryland,2011,F14642,-0.0
1104,MD,Maryland,2012,F14642,-0.0
1105,MD,Maryland,2013,F14642,-0.0
1106,MD,Maryland,2014,F14642,-0.0
1107,ME,Maine,2006,F14642,0.0
1108,ME,Maine,2007,F14642,0.0
1109,ME,Maine,2008,F14642,0.0
1110,ME,Maine,2009,F14642,0.0
1111,ME,Maine,2010,F14642,0.0
1112,ME,Maine,2011,F14642,0.0
1113,ME,Maine,2012,F14642,-0.0
1114,ME,Maine,2013,F14642,0.0
1115,ME,Maine,2014,F14642,0.0
1116,MI,Michigan,2006,F14642,-0.0
1117,MI,Michigan,2007,F14642,-0.0
1118,MI,Michigan,2008,F14642,-0.0
1119,MI,Michigan,2009,F14642,-0.0
1120,MI,Michigan,2010,F14642,-0.0
1121,MI,Michigan,2011,F14642,-0.0
1122,MI,Michigan,2012,F14642,-0.0
1123,MI,Michigan,2013,F14642,-0.0
1124,MI,Michigan,2014,F14642,-0.0
1125,MN,Minnesota,2006,F14642,-0.0
1126,MN,Minnesota,2007,F14642,-0.0
1127,MN,Minnesota,2008,F14642,-0.0
1128,MN,Minnesota,2009,F14642,0.0
1129,MN,Minnesota,2010,F14642,0.0
1130,MN,Minnesota,2011,F14642,-0.0
1131,MN,Minnesota,2012,F14642,-0.0
1132,MN,Minnesota,2013,F14642,0.0
1133,MN,Minnesota,2014,F14642,-0.0
1134,MO,Missouri,2006,F14642,-0.0
1135,MO,Missouri,2007,F14642,-0.0
1136,MO,Missouri,2008,F14642,-0.0
1137,MO,Missouri,2009,F14642,-0.0
1138,MO,Missouri,2010,F14642,-0.0
1139,MO,Missouri,2011,F14642,-0.0
1140,MO,Missouri,2012,F14642,-0.0
1141,MO,Missouri,2013,F14642,-0.0
1142,MO,Missouri,2014,F14642,-0.0
1143,MS,Mississippi,2006,F14642,-0.0
1144,MS,Mississippi,2007,F14642,-0.0
1145,MS,Mississippi,2008,F14642,-0.0
1146,MS,Mississippi,2009,F14642,-0.0
1147,MS,Mississippi,2010,F14642,-0.0
1148,MS,Mississippi,2011,F14642,-0.0
1149,MS,Mississippi,2012,F14642,-0.0
1150,MS,Mississippi,2013,F14642,-0.0
1151,MS,Mississippi,2014,F14642,-0.0
1152,MT,Montana,2006,F14642,0.0
1153,MT,Montana,2007,F14642,0.0
1154,MT,Montana,2008,F14642,0.0
1155,MT,Montana,2009,F14642,0.0
1156,MT,Montana,2010,F14642,0.0
1157,MT,Montana,2011,F14642,0.0
1158,MT,Montana,2012,F14642,0.0
1159,MT,Montana,2013,F14642,0.0
1160,MT,Montana,2014,F14642,0.0
1161,NC,North Carolina,2006,F14642,-0.0
1162,NC,North Carolina,2007,F14642,-0.0
1163,NC,North Carolina,2008,F14642,-0.0
1164,NC,North Carolina,2009,F14642,-0.0
1165,NC,North Carolina,2010,F14642,-0.0
1166,NC,North Carolina,2011,F14642,-0.0
1167,NC,North Carolina,2012,F14642,-0.0
1168,NC,North Carolina,2013,F14642,-0.0
1169,NC,North Carolina,2014,F14642,-0.0
1170,ND,North Dakota,2006,F14642,-0.0
1171,ND,North Dakota,2007,F14642,0.0
1172,ND,North Dakota,2008,F14642,-0.0
1173,ND,North Dakota,2009,F14642,-0.0
1174,ND,North Dakota,2010,F14642,-0.0
1175,ND,North Dakota,2011,F14642,-0.0
1176,ND,North Dakota,2012,F14642,-0.0
1177,ND,North Dakota,2013,F14642,-0.0
1178,ND,North Dakota,2014,F14642,-0.0
1179,NE,Nebraska,2006,F14642,-0.0
1180,NE,Nebraska,2007,F14642,0.0
1181,NE,Nebraska,2008,F14642,0.0
1182,NE,Nebraska,2009,F14642,0.0
1183,NE,Nebraska,2010,F14642,0.0
1184,NE,Nebraska,2011,F14642,0.0
1185,NE,Nebraska,2012,F14642,0.0
1186,NE,Nebraska,2013,F14642,0.0
1187,NE,Nebraska,2014,F14642,0.0
1188,NH,New Hampshire,2006,F14642,-0.0
1189,NH,New Hampshire,2007,F14642,-0.0
1190,NH,New Hampshire,2008,F14642,-0.0
1191,NH,New Hampshire,2009,F14642,-0.0
1192,NH,New Hampshire,2010,F14642,-0.0
1193,NH,New Hampshire,2011,F14642,-0.0
1194,NH,New Hampshire,2012,F14642,-0.0
1195,NH,New Hampshire,2013,F14642,-0.0
1196,NH,New Hampshire,2014,F14642,-0.0
1197,NJ,New Jersey,2006,F14642,0.0
1198,NJ,New Jersey,2007,F14642,0.0
1199,NJ,New Jersey,2008,F14642,0.0
1200,NJ,New Jersey,2009,F14642,0.0
1201,NJ,New Jersey,2010,F14642,0.0
1202,NJ,New Jersey,2011,F14642,0.0
1203,NJ,New Jersey,2012,F14642,0.0
1204,NJ,New Jersey,2013,F14642,0.0
1205,NJ,New Jersey,2014,F14642,0.0
1206,NM,New Mexico,2006,F14642,0.0
1207,NM,New Mexico,2007,F14642,0.0
1208,NM,New Mexico,2008,F14642,-0.0
1209,NM,New Mexico,2009,F14642,0.0
1210,NM,New Mexico,2010,F14642,0.0
1211,NM,New Mexico,2011,F14642,0.0
1212,NM,New Mexico,2012,F14642,0.0
1213,NM,New Mexico,2013,F14642,0.0
1214,NM,New Mexico,2014,F14642,0.0
1215,NV,Nevada,2006,F14642,-0.0
1216,NV,Nevada,2007,F14642,-0.0
1217,NV,Nevada,2008,F14642,0.0
1218,NV,Nevada,2009,F14642,-0.0
1219,NV,Nevada,2010,F14642,-0.0
1220,NV,Nevada,2011,F14642,-0.0
1221,NV,Nevada,2012,F14642,0.0
1222,NV,Nevada,2013,F14642,-0.0
1223,NV,Nevada,2014,F14642,0.0
1224,NY,New York,2006,F14642,0.0
1225,NY,New York,2007,F14642,0.0
1226,NY,New York,2008,F14642,0.0
1227,NY,New York,2009,F14642,-0.0
1228,NY,New York,2010,F14642,-0.0
